"tensor(2.8086, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4469, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0624, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.7937, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4175, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5557, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.4034, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.5325, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4459, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.2359, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7451, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3947, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.3678, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7356, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1621, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5216, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2063, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0102, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0094, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6723, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9930, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.8941, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9991, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5052, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.9866, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0235, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8941, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2921, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4383, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4827, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.0509, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2669, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0603, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3319, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2188, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3629, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.7642, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3737, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1471, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.4106, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.3909, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5674, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.8992, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1728, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1035, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.8347, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.1347, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8616, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8028, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9975, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1944, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3922, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2589, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6077, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.2971, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2027, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8226, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5863, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3792, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0445, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.9242, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7269, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4826, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5766, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.6037, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2409, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5282, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1209, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9360, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.8695, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8308, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6369, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.8949, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9765, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5307, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.3838, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6344, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7441, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.9625, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7197, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1110, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.7842, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9144, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2448, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.2886, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0050, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1924, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5571, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7182, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1537, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0711, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7839, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8325, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.6675, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9156, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4783, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.6082, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4402, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7217, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.9644, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6536, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1234, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.2099, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9953, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2765, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.8090, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2955, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3059, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.7931, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1562, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6387, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.1531, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7306, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1148, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9724, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1849, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1265, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.6578, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3458, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8323, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.8267, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9777, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9179, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.1542, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3395, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0297, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.1053, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8145, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0271, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.7006, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9712, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3273, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.1833, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2473, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3805, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8031, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2037, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2071, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.4041, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3661, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7305, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.8996, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.5144, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9512, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.4741, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.0829, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5382, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.4582, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6719, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6689, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.8313, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6967, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5425, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.9404, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3520, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8905, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9574, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8212, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6281, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3470, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1931, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2573, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8423, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0851, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6200, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3957, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2980, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3339, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.6859, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.9186, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2238, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.3440, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9261, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4893, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(14.9668, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.6167, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.4974, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.3331, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1653, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2731, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.7701, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3319, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2447, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.0095, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9334, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1675, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2512, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5402, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2213, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5690, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7494, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6912, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.7945, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0850, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3464, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.4862, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.2427, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2433, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0929, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9956, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4886, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.0927, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4801, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4923, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.2152, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6169, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0481, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.9061, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6021, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3236, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5157, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7130, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.2177, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3079, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.4261, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1269, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.7919, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7755, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2180, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(14.5642, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.9534, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.9952, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5919, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8316, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3720, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.4214, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8238, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6464, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.0805, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3428, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1328, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9980, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5745, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.6617, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.7062, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0421, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4161, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.8140, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1373, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7841, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.1858, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1639, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3491, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5659, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1049, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3346, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3845, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2124, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5612, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.4123, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7925, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7243, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.8351, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2327, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3862, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.5722, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.2477, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.7035, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.9827, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1197, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4658, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.4133, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0529, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1769, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8260, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3911, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5748, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.9620, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1171, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3375, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5491, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.7975, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3451, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.1804, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2534, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6596, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.0947, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3718, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1202, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.0955, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.7401, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4266, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.9558, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2247, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9255, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.7647, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7762, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5138, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2765, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7100, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.1705, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.7759, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7220, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8449, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.8858, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6109, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5385, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3977, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9226, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9711, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.5855, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9170, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0711, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.7962, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2611, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2634, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.6074, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2427, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.2847, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(19.4418, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-11.4255, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0962, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.8183, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.7298, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1415, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.1378, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.2001, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.9973, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.4468, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4593, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0890, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.6564, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8564, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4698, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.1308, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4764, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6884, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.2170, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0279, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4685, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9449, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7916, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4641, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.3630, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.5265, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.9256, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.8782, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7410, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1802, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.9133, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0242, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7670, device='cuda:0', grad_fn=<UnbindBackward0>)"
