"tensor(8.6969, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.3278, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6613, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.3162, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.3946, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4424, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.9244, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8829, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4230, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.3551, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1845, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.9412, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.7315, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.1423, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3891, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.6286, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.6727, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4010, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(11.1651, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8093, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0778, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.6085, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.9779, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0703, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.5519, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1653, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4201, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.5383, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7339, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0272, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.9658, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4915, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.6791, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.2036, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8499, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4946, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(12.1003, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.2803, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8303, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8186, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.3247, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.2682, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.8382, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4162, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6068, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.5197, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7388, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.4805, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.8670, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3543, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0892, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.9414, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0128, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3618, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.1891, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1530, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.8379, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.6857, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.6260, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0856, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5255, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.6817, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0995, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.3284, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0285, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1206, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.0869, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7682, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2381, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.3998, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2429, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1623, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.1644, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2642, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0367, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.2581, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.0567, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0605, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.6059, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1622, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0985, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.1975, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1500, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3697, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.5602, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9859, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7204, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.5956, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.7688, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3087, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.9799, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.2964, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1450, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(24.9944, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-19.6287, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(8.8973, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(11.2884, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4503, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9614, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(11.3135, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.2936, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3159, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.1624, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.2164, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0908, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.9414, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.3851, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2096, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.8707, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.6475, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2642, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.3274, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5311, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4765, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.1813, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7416, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0512, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.7127, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.2946, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2769, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.8988, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.8166, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7370, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.3942, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6920, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1495, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.3986, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.5010, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0648, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.0033, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.8444, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2058, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.2493, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7085, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9877, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.1502, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.5092, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.3085, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.2128, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.8726, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3457, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(14.9875, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1896, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1946, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.1078, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9507, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4347, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(12.8424, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.5217, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4920, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3175, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.8381, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0985, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.3390, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.5660, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4737, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.2765, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5142, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.6212, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.2182, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.7857, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2812, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(20.3632, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-8.0257, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.9397, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(12.4183, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-7.9461, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6476, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.9213, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.8058, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7453, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.9002, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3365, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2563, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.1898, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.4975, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7301, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.8108, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6980, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5779, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5544, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9112, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4602, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.0975, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9710, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2620, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.4642, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8875, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8677, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.6142, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0879, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3696, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.1117, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1900, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3785, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.6060, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1591, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5655, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.6646, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.2444, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7959, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.7794, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5525, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0209, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(16.3950, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.8594, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7312, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.3300, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.8890, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.4284, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.4273, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.9181, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.4054, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(8.9468, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2585, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.5590, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(10.9193, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0113, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.0511, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.4818, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.1461, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3666, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5677, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.4672, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6118, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.6020, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3222, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9395, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.0585, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.3910, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6611, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(9.0481, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.5453, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.4278, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(7.3863, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3455, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.6103, device='cuda:0', grad_fn=<UnbindBackward0>)"
