"tensor(-0.4511, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9620, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0996, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6074, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0064, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7676, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3873, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8093, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.2217, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0220, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.8284, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8701, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.9232, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4359, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9208, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6302, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2934, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4633, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9888, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8326, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.5909, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.9732, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0570, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2005, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9191, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8082, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7195, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7220, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.5710, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2202, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.1973, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0568, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-3.3760, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1070, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.7050, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0062, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.2083, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6041, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(6.3603, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-6.4176, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.1753, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1762, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1809, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1257, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-4.9684, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2529, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.6987, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1905, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5340, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2814, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4447, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9637, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.2436, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1873, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0883, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6874, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.4834, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3546, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6274, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4548, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.6982, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9231, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0814, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1003, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.5883, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0368, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0643, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5820, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.0397, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3104, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3823, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2156, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7646, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0466, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8528, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1651, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7719, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4926, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6261, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5750, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.1242, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8006, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4899, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.9779, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.8721, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4858, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4384, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8870, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.4714, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2806, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8649, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(5.2979, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.8197, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2202, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7209, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4914, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.1461, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1132, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.9962, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5041, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.8787, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8831, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0352, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1318, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7072, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1433, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3325, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2434, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0693, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3060, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1874, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0730, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.3552, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.0014, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6004, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1608, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.9098, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9870, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6963, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6554, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.3376, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8853, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2575, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6686, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4309, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0264, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6050, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.8166, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9859, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3855, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3608, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1489, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.5995, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7717, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8465, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1424, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.5483, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0767, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6893, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1345, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0711, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2983, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1820, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0741, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.5376, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7725, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.8681, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1161, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.6593, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8905, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4053, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.6092, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.6136, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5676, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.9798, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4086, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7698, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1908, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7605, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4021, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4944, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0204, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6818, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3345, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.2942, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6507, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1778, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5035, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.3342, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7399, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6889, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.1314, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.3593, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4044, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.2850, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7821, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.8442, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6277, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.7616, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3036, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-3.4533, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(6.2131, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1373, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0166, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.6372, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.4846, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3606, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3150, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0692, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3086, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1835, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0818, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7387, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6374, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5617, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.9898, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.7737, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1617, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.1230, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3919, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.9391, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8706, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.9885, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4857, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.1561, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7767, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3705, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5679, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4448, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2000, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0777, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8634, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.5694, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0151, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7160, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8774, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.6709, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5530, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.8083, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9367, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.5442, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0906, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3699, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.6844, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.5430, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.2181, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9466, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7165, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.2826, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9990, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3112, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6996, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3522, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6422, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7257, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9434, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.5846, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.0498, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.2271, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3435, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.3116, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.1323, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4970, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7320, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.3900, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3571, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2988, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4104, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.8412, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5603, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4731, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7087, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9044, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1169, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7195, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7154, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4446, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.6709, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0744, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5020, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.7039, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3748, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1460, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8657, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.5859, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.0439, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4903, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0714, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.8644, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9691, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1838, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0278, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-3.4989, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2289, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(6.2155, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4944, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-3.3375, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.1347, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5661, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3414, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.4267, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1029, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4150, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8902, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.3243, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8761, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3581, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(5.2077, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.8957, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5747, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0674, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3298, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3399, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1654, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.4083, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0120, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.3973, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8687, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.5201, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2309, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.5321, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3324, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2748, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2541, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0714, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3026, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1794, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0832, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.4791, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0639, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7849, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7802, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9560, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1216, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6279, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.4295, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.5955, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5432, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4890, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5635, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3715, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1073, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5963, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7328, device='cuda:0', grad_fn=<UnbindBackward0>)"
