"tensor(0.6477, device='cuda:0')","tensor(-0.7626, device='cuda:0')"
"tensor(0.6141, device='cuda:0')","tensor(-0.7208, device='cuda:0')"
"tensor(0.6643, device='cuda:0')","tensor(-0.7774, device='cuda:0')"
"tensor(0.6417, device='cuda:0')","tensor(-0.7491, device='cuda:0')"
"tensor(0.6474, device='cuda:0')","tensor(-0.7523, device='cuda:0')"
"tensor(0.5876, device='cuda:0')","tensor(-0.7072, device='cuda:0')"
"tensor(0.6446, device='cuda:0')","tensor(-0.7518, device='cuda:0')"
"tensor(0.6171, device='cuda:0')","tensor(-0.7288, device='cuda:0')"
"tensor(0.6844, device='cuda:0')","tensor(-0.7964, device='cuda:0')"
"tensor(0.5129, device='cuda:0')","tensor(-0.6280, device='cuda:0')"
"tensor(0.5646, device='cuda:0')","tensor(-0.6947, device='cuda:0')"
"tensor(0.5359, device='cuda:0')","tensor(-0.6492, device='cuda:0')"
"tensor(0.6039, device='cuda:0')","tensor(-0.7165, device='cuda:0')"
"tensor(0.6390, device='cuda:0')","tensor(-0.7436, device='cuda:0')"
"tensor(0.5938, device='cuda:0')","tensor(-0.6934, device='cuda:0')"
"tensor(0.6586, device='cuda:0')","tensor(-0.7623, device='cuda:0')"
"tensor(0.5998, device='cuda:0')","tensor(-0.7110, device='cuda:0')"
"tensor(0.6183, device='cuda:0')","tensor(-0.7332, device='cuda:0')"
"tensor(0.6445, device='cuda:0')","tensor(-0.7496, device='cuda:0')"
"tensor(0.6538, device='cuda:0')","tensor(-0.7592, device='cuda:0')"
"tensor(0.6210, device='cuda:0')","tensor(-0.7272, device='cuda:0')"
"tensor(0.5320, device='cuda:0')","tensor(-0.6582, device='cuda:0')"
"tensor(0.6238, device='cuda:0')","tensor(-0.7268, device='cuda:0')"
"tensor(0.6519, device='cuda:0')","tensor(-0.7676, device='cuda:0')"
"tensor(0.5247, device='cuda:0')","tensor(-0.6303, device='cuda:0')"
"tensor(-0.2217, device='cuda:0')","tensor(0.0805, device='cuda:0')"
"tensor(0.6480, device='cuda:0')","tensor(-0.7380, device='cuda:0')"
"tensor(0.5965, device='cuda:0')","tensor(-0.6887, device='cuda:0')"
"tensor(0.6465, device='cuda:0')","tensor(-0.7555, device='cuda:0')"
"tensor(0.5947, device='cuda:0')","tensor(-0.7065, device='cuda:0')"
"tensor(0.5739, device='cuda:0')","tensor(-0.6938, device='cuda:0')"
"tensor(0.6645, device='cuda:0')","tensor(-0.7726, device='cuda:0')"
"tensor(0.5822, device='cuda:0')","tensor(-0.6969, device='cuda:0')"
"tensor(0.6451, device='cuda:0')","tensor(-0.7504, device='cuda:0')"
"tensor(0.5992, device='cuda:0')","tensor(-0.7179, device='cuda:0')"
"tensor(0.5996, device='cuda:0')","tensor(-0.7095, device='cuda:0')"
"tensor(0.5324, device='cuda:0')","tensor(-0.6377, device='cuda:0')"
"tensor(-1.5732, device='cuda:0')","tensor(1.3893, device='cuda:0')"
"tensor(-1.7768, device='cuda:0')","tensor(1.5960, device='cuda:0')"
"tensor(-1.6041, device='cuda:0')","tensor(1.3691, device='cuda:0')"
"tensor(-0.0457, device='cuda:0')","tensor(-0.0604, device='cuda:0')"
"tensor(-1.3058, device='cuda:0')","tensor(1.1531, device='cuda:0')"
"tensor(-0.0493, device='cuda:0')","tensor(-0.0410, device='cuda:0')"
"tensor(-0.8207, device='cuda:0')","tensor(0.6726, device='cuda:0')"
"tensor(-0.5084, device='cuda:0')","tensor(0.3527, device='cuda:0')"
"tensor(-0.7628, device='cuda:0')","tensor(0.6060, device='cuda:0')"
"tensor(-1.0398, device='cuda:0')","tensor(0.8744, device='cuda:0')"
"tensor(-0.9407, device='cuda:0')","tensor(0.7823, device='cuda:0')"
"tensor(-0.8591, device='cuda:0')","tensor(0.7068, device='cuda:0')"
"tensor(-1.3484, device='cuda:0')","tensor(1.1608, device='cuda:0')"
"tensor(-0.7713, device='cuda:0')","tensor(0.6188, device='cuda:0')"
"tensor(-0.5385, device='cuda:0')","tensor(0.3911, device='cuda:0')"
"tensor(-1.4561, device='cuda:0')","tensor(1.2618, device='cuda:0')"
"tensor(-0.8350, device='cuda:0')","tensor(0.6620, device='cuda:0')"
"tensor(-0.4096, device='cuda:0')","tensor(0.2520, device='cuda:0')"
"tensor(-1.4744, device='cuda:0')","tensor(1.2860, device='cuda:0')"
"tensor(-0.8310, device='cuda:0')","tensor(0.6756, device='cuda:0')"
"tensor(-1.8449, device='cuda:0')","tensor(1.6145, device='cuda:0')"
"tensor(-0.8061, device='cuda:0')","tensor(0.6495, device='cuda:0')"
"tensor(-0.6672, device='cuda:0')","tensor(0.5388, device='cuda:0')"
"tensor(-0.4027, device='cuda:0')","tensor(0.2612, device='cuda:0')"
"tensor(-0.2208, device='cuda:0')","tensor(0.0805, device='cuda:0')"
"tensor(-1.0268, device='cuda:0')","tensor(0.8533, device='cuda:0')"
"tensor(-1.7614, device='cuda:0')","tensor(1.5812, device='cuda:0')"
"tensor(-1.4590, device='cuda:0')","tensor(1.3041, device='cuda:0')"
"tensor(-1.5507, device='cuda:0')","tensor(1.3527, device='cuda:0')"
"tensor(-0.8934, device='cuda:0')","tensor(0.7218, device='cuda:0')"
"tensor(-1.3726, device='cuda:0')","tensor(1.1579, device='cuda:0')"
"tensor(-0.6229, device='cuda:0')","tensor(0.4670, device='cuda:0')"
"tensor(-0.6020, device='cuda:0')","tensor(0.4528, device='cuda:0')"
"tensor(-0.8930, device='cuda:0')","tensor(0.7311, device='cuda:0')"
"tensor(-0.5472, device='cuda:0')","tensor(0.3971, device='cuda:0')"
"tensor(-0.7913, device='cuda:0')","tensor(0.6432, device='cuda:0')"
"tensor(-0.6112, device='cuda:0')","tensor(0.4348, device='cuda:0')"
"tensor(0.1951, device='cuda:0')","tensor(-0.3170, device='cuda:0')"
"tensor(-0.8228, device='cuda:0')","tensor(0.6748, device='cuda:0')"
"tensor(-0.7914, device='cuda:0')","tensor(0.6433, device='cuda:0')"
"tensor(-0.8760, device='cuda:0')","tensor(0.7140, device='cuda:0')"
"tensor(-0.8468, device='cuda:0')","tensor(0.6711, device='cuda:0')"
"tensor(-1.5610, device='cuda:0')","tensor(1.2765, device='cuda:0')"
"tensor(-0.7694, device='cuda:0')","tensor(0.6192, device='cuda:0')"
"tensor(-0.9592, device='cuda:0')","tensor(0.7846, device='cuda:0')"
"tensor(-1.7131, device='cuda:0')","tensor(1.5457, device='cuda:0')"
"tensor(-0.8156, device='cuda:0')","tensor(0.6640, device='cuda:0')"
"tensor(-0.7723, device='cuda:0')","tensor(0.6224, device='cuda:0')"
"tensor(-0.7824, device='cuda:0')","tensor(0.6301, device='cuda:0')"
"tensor(-1.2244, device='cuda:0')","tensor(1.0387, device='cuda:0')"
"tensor(-0.1618, device='cuda:0')","tensor(0.0270, device='cuda:0')"
"tensor(-1.0284, device='cuda:0')","tensor(0.8655, device='cuda:0')"
"tensor(-0.8462, device='cuda:0')","tensor(0.6900, device='cuda:0')"
"tensor(-1.3222, device='cuda:0')","tensor(1.1591, device='cuda:0')"
"tensor(-1.3091, device='cuda:0')","tensor(1.1227, device='cuda:0')"
"tensor(0.0807, device='cuda:0')","tensor(-0.1973, device='cuda:0')"
"tensor(-1.2387, device='cuda:0')","tensor(1.0527, device='cuda:0')"
"tensor(-1.1015, device='cuda:0')","tensor(0.9216, device='cuda:0')"
"tensor(-1.6032, device='cuda:0')","tensor(1.4086, device='cuda:0')"
"tensor(-1.1558, device='cuda:0')","tensor(0.9716, device='cuda:0')"
"tensor(-0.8042, device='cuda:0')","tensor(0.6705, device='cuda:0')"
"tensor(-1.2584, device='cuda:0')","tensor(1.0708, device='cuda:0')"
"tensor(-0.8180, device='cuda:0')","tensor(0.6578, device='cuda:0')"
"tensor(-1.5239, device='cuda:0')","tensor(1.3354, device='cuda:0')"
"tensor(-0.6912, device='cuda:0')","tensor(0.5525, device='cuda:0')"
"tensor(-1.3756, device='cuda:0')","tensor(1.1938, device='cuda:0')"
"tensor(-1.0958, device='cuda:0')","tensor(0.9140, device='cuda:0')"
"tensor(-1.3704, device='cuda:0')","tensor(1.1767, device='cuda:0')"
"tensor(-0.7621, device='cuda:0')","tensor(0.6187, device='cuda:0')"
"tensor(-1.1411, device='cuda:0')","tensor(0.9656, device='cuda:0')"
"tensor(-1.0030, device='cuda:0')","tensor(0.8313, device='cuda:0')"
"tensor(-1.4663, device='cuda:0')","tensor(1.2781, device='cuda:0')"
"tensor(-0.8469, device='cuda:0')","tensor(0.6711, device='cuda:0')"
"tensor(-1.3579, device='cuda:0')","tensor(1.1743, device='cuda:0')"
"tensor(-1.2436, device='cuda:0')","tensor(1.0578, device='cuda:0')"
"tensor(-1.5867, device='cuda:0')","tensor(1.3872, device='cuda:0')"
"tensor(-1.5582, device='cuda:0')","tensor(1.3605, device='cuda:0')"
"tensor(-0.8527, device='cuda:0')","tensor(0.6918, device='cuda:0')"
"tensor(-0.8535, device='cuda:0')","tensor(0.7164, device='cuda:0')"
"tensor(-1.4960, device='cuda:0')","tensor(1.3044, device='cuda:0')"
