"tensor(4.2788, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4481, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6882, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4775, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5203, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2264, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3759, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4012, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.1029, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.0639, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-5.1350, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2188, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.3116, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5870, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.8504, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6801, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.6047, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4075, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3160, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.1983, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5238, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1724, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4932, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6278, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.6025, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6689, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.3318, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5768, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.6941, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7608, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0785, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.0367, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(6.4851, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4648, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-4.3056, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9437, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9225, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.5803, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.1270, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8853, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.4652, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3219, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4915, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4544, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9706, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3007, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.2039, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4882, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.5556, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5449, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.8387, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4458, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.9607, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.6198, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.3150, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5354, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2634, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9487, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.5266, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9090, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9796, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5691, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.5745, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4011, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3302, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1050, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0954, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6076, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.1171, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.6767, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3294, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4191, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.7537, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.4777, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1236, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0526, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.3547, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4866, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2470, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2764, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.1598, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.1067, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7898, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4464, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.2274, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1740, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.2944, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5575, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-3.3521, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2330, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.3711, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1086, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.4047, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.2099, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4866, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4041, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.2583, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2112, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5864, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.7242, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.7816, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6059, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.7502, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9514, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2688, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7129, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9144, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(5.1326, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.8598, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1826, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.0841, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4103, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9343, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9984, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0731, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.0020, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2266, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2848, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.8319, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6662, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8711, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3846, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2455, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7044, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.1878, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4689, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.0702, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9360, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.7116, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.7670, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0755, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9985, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.8866, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.0267, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2333, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1221, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3378, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8659, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2335, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7281, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.7771, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.0982, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6604, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1784, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.1010, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7187, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.8231, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5341, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.1408, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.3256, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2258, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0809, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.1281, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.7757, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2410, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6375, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4206, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7295, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.3202, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5146, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.5953, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4379, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7621, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.8337, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.1062, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8528, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8090, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.7721, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.7808, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2450, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.7211, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1444, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.9933, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5399, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.3303, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3575, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.5474, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0628, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8509, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.2410, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.1723, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.3037, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4216, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.7135, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.2184, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1676, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3516, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.4694, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2587, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8368, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.1111, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5696, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2063, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7587, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0130, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5817, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.0717, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.8230, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6767, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1152, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.4357, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.1625, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2295, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1325, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.9385, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4759, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1940, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.6294, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.1490, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9171, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8098, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6184, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.1787, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4951, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1578, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.2384, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.5254, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2167, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.8209, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1924, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.9319, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2230, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.3652, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7792, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.2863, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.2257, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0822, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3117, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.5850, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(6.1828, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5818, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5720, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.1605, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3602, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.5032, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7623, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9784, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1543, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.3362, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.5465, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.7991, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8332, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4509, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1278, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.3533, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2929, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0086, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5623, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.5733, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3952, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1438, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0391, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(0.2754, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.9982, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3363, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5448, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.9145, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.4120, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.4707, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3424, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.8469, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6336, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9270, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4765, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.2200, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5462, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9871, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3695, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.7164, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3079, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1503, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5042, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9628, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6461, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0226, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6339, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.0329, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.9025, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6284, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7959, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.3108, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6682, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0648, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.3798, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.5866, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9564, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.5756, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5895, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.6027, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2911, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4337, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7481, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.5272, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7489, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1967, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.4429, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0493, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7320, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2935, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.9746, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.8951, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.0656, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8912, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.1303, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.0563, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.3006, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.9780, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8517, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.0544, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5659, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.7614, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3632, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.6876, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7819, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.6748, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8069, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.4190, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5296, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.1542, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.8312, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.6369, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3973, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(3.7532, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5740, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.9348, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4507, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5313, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5314, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.4888, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5088, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.0199, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.1661, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(5.4385, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3935, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-3.9519, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2620, device='cuda:0', grad_fn=<UnbindBackward0>)"
