"tensor(-0.9247, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4476, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.5209, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.6849, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.2676, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.1977, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3964, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2969, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.6859, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5641, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.5022, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.3103, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.6377, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.0106, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.2211, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7397, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.2566, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.9656, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.1447, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6216, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(1.1888, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.4149, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2456, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4801, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.2078, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.2894, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1422, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.5625, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.9145, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8537, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.3961, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2140, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2206, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.6715, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.7662, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6005, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.8801, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5247, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2355, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.5780, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0796, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1903, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2136, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-2.0730, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4945, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1645, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(4.3556, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.2388, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7054, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.8096, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1537, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.7511, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7113, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.6798, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.7733, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-1.2431, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3464, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(2.7048, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.1102, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(3.6778, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.3927, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.6941, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.6252, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.0795, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.1904, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.2136, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(0.0293, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(4.1910, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2240, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-2.2890, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8855, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(-0.2309, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.9604, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.4750, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(1.4822, device='cuda:0', grad_fn=<UnbindBackward0>)"
"tensor(2.5547, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-1.4651, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.8860, device='cuda:0', grad_fn=<UnbindBackward0>)","tensor(-0.2350, device='cuda:0', grad_fn=<UnbindBackward0>)"
